numero;type;color;comment;text_fr;text_en;tTime_utc;tTS_ms;h_sec;h_UTC;tTime_loc;h_loc;alt_m;alt_ft;label_posx;label_posy;label_alih;label_aliv;longitude;latitude;id
;;;;;;2022-11-11 07:49:21+00:00;1668152961000,00;28161.0;07 h 49 min 21 s;2022-11-11 08:49:21+01:00;08 h 49 min 21 s;2724.84;8939.77;;;;;8.288332;46.90356;1668152961000,00
;;;;;;2022-11-11 07:49:23+00:00;1668152963000,00;28163.0;07 h 49 min 23 s;2022-11-11 08:49:23+01:00;08 h 49 min 23 s;2727.14;8947.32;;;;;8.287711;46.90336;1668152963000,00
;;;;;;2022-11-11 07:49:28+00:00;1668152968000,00;28168.0;07 h 49 min 28 s;2022-11-11 08:49:28+01:00;08 h 49 min 28 s;2736.69;8978.63;;;;;8.284531;46.90239;1668152968000,00
;;;;;;2022-11-11 07:49:33+00:00;1668152973000,00;28173.0;07 h 49 min 33 s;2022-11-11 08:49:33+01:00;08 h 49 min 33 s;2742.86;8998.89;;;;;8.281369;46.90134;1668152973000,00
;;;;;;2022-11-11 07:49:38+00:00;1668152978000,00;28178.0;07 h 49 min 38 s;2022-11-11 08:49:38+01:00;08 h 49 min 38 s;2754.48;9037.0;;;;;8.278231;46.90026000000001;1668152978000,00
;;;;;;2022-11-11 07:49:38+00:00;1668152978000,00;28178.0;07 h 49 min 38 s;2022-11-11 08:49:38+01:00;08 h 49 min 38 s;2754.48;9037.0;;;;;8.277616;46.90005;1668152978000,00
;;;;;;2022-11-11 07:49:38+00:00;1668152978000,00;28178.0;07 h 49 min 38 s;2022-11-11 08:49:38+01:00;08 h 49 min 38 s;2757.34;9046.39;;;;;8.277616;46.90005;1668152978000,00
;;;;;;2022-11-11 07:49:43+00:00;1668152983000,00;28183.0;07 h 49 min 43 s;2022-11-11 08:49:43+01:00;08 h 49 min 43 s;2768.53;9083.09;;;;;8.275164;46.8992;1668152983000,00
;;;;;;2022-11-11 07:49:48+00:00;1668152988000,00;28188.0;07 h 49 min 48 s;2022-11-11 08:49:48+01:00;08 h 49 min 48 s;2776.3;9108.6;;;;;8.272154;46.89806;1668152988000,00
;;;;;;2022-11-11 07:49:53+00:00;1668152993000,00;28193.0;07 h 49 min 53 s;2022-11-11 08:49:53+01:00;08 h 49 min 53 s;2785.71;9139.46;;;;;8.269086;46.89695;1668152993000,00
;;;;;;2022-11-11 07:49:54+00:00;1668152994000,00;28194.0;07 h 49 min 54 s;2022-11-11 08:49:54+01:00;08 h 49 min 54 s;2789.28;9151.18;;;;;8.267815;46.89652;1668152994000,00
;;;;;;2022-11-11 07:49:58+00:00;1668152998000,00;28198.0;07 h 49 min 58 s;2022-11-11 08:49:58+01:00;08 h 49 min 58 s;2796.57;9175.1;;;;;8.265886;46.89591;1668152998000,00
;;;;;;2022-11-11 07:50:03+00:00;1668153003000,00;28203.0;07 h 50 min 03 s;2022-11-11 08:50:03+01:00;08 h 50 min 03 s;2808.32;9213.66;;;;;8.262726;46.89492;1668153003000,00
;;;;;;2022-11-11 07:50:08+00:00;1668153008000,00;28208.0;07 h 50 min 08 s;2022-11-11 08:50:08+01:00;08 h 50 min 08 s;2818.99;9248.66;;;;;8.259619;46.89393;1668153008000,00
;;;;;;2022-11-11 07:50:08+00:00;1668153008000,00;28208.0;07 h 50 min 08 s;2022-11-11 08:50:08+01:00;08 h 50 min 08 s;2822.03;9258.62;;;;;8.258995;46.89372;1668153008000,00
;;;;;;2022-11-11 07:50:13+00:00;1668153013000,00;28213.0;07 h 50 min 13 s;2022-11-11 08:50:13+01:00;08 h 50 min 13 s;2832.05;9291.51;;;;;8.255953;46.89259;1668153013000,00
;;;;;;2022-11-11 07:50:14+00:00;1668153014000,00;28214.0;07 h 50 min 14 s;2022-11-11 08:50:14+01:00;08 h 50 min 14 s;2832.05;9291.51;;;;;8.255348;46.89236;1668153014000,00
;;;;;;2022-11-11 07:50:17+00:00;1668153017000,00;28217.0;07 h 50 min 17 s;2022-11-11 08:50:17+01:00;08 h 50 min 17 s;2840.64;9319.68;;;;;8.253505;46.89169;1668153017000,00
;;;;;;2022-11-11 07:50:18+00:00;1668153018000,00;28218.0;07 h 50 min 18 s;2022-11-11 08:50:18+01:00;08 h 50 min 18 s;2841.5;9322.51;;;;;8.252889;46.89146;1668153018000,00
;;;;;;2022-11-11 07:50:23+00:00;1668153023000,00;28223.0;07 h 50 min 23 s;2022-11-11 08:50:23+01:00;08 h 50 min 23 s;2848.1;9344.17;;;;;8.249698;46.89034000000001;1668153023000,00
;;;;;;2022-11-11 07:50:28+00:00;1668153028000,00;28228.0;07 h 50 min 28 s;2022-11-11 08:50:28+01:00;08 h 50 min 28 s;2851.82;9356.35;;;;;8.246502;46.88920000000001;1668153028000,00
;;;;;;2022-11-11 07:50:30+00:00;1668153030000,00;28230.0;07 h 50 min 30 s;2022-11-11 08:50:30+01:00;08 h 50 min 30 s;2852.96;9360.1;;;;;8.245189;46.88873000000001;1668153030000,00
;;;;;;2022-11-11 07:50:33+00:00;1668153033000,00;28233.0;07 h 50 min 33 s;2022-11-11 08:50:33+01:00;08 h 50 min 33 s;2854.77;9366.04;;;;;8.243222;46.88803;1668153033000,00
;;;;;;2022-11-11 07:50:38+00:00;1668153038000,00;28238.0;07 h 50 min 38 s;2022-11-11 08:50:38+01:00;08 h 50 min 38 s;2864.48;9397.88;;;;;8.240005;46.88681;1668153038000,00
;;;;;;2022-11-11 07:50:43+00:00;1668153043000,00;28243.0;07 h 50 min 43 s;2022-11-11 08:50:43+01:00;08 h 50 min 43 s;2873.72;9428.23;;;;;8.236943;46.88547;1668153043000,00
;;;;;;2022-11-11 07:50:48+00:00;1668153048000,00;28248.0;07 h 50 min 48 s;2022-11-11 08:50:48+01:00;08 h 50 min 48 s;2880.96;9451.98;;;;;8.233992;46.88402;1668153048000,00
;;;;;;2022-11-11 07:50:48+00:00;1668153048000,00;28248.0;07 h 50 min 48 s;2022-11-11 08:50:48+01:00;08 h 50 min 48 s;2881.85;9454.88;;;;;8.233992;46.88402;1668153048000,00
;;;;;;2022-11-11 07:50:50+00:00;1668153050000,00;28250.0;07 h 50 min 50 s;2022-11-11 08:50:50+01:00;08 h 50 min 50 s;2884.69;9464.21;;;;;8.232811;46.88345;1668153050000,00
;;;;;;2022-11-11 07:50:53+00:00;1668153053000,00;28253.0;07 h 50 min 53 s;2022-11-11 08:50:53+01:00;08 h 50 min 53 s;2891.15;9485.41;;;;;8.231042;46.88258;1668153053000,00
;;;;;;2022-11-11 07:50:58+00:00;1668153058000,00;28258.0;07 h 50 min 58 s;2022-11-11 08:50:58+01:00;08 h 50 min 58 s;2901.02;9517.8;;;;;8.228171;46.88107;1668153058000,00
;;;;;;2022-11-11 07:50:59+00:00;1668153059000,00;28259.0;07 h 50 min 59 s;2022-11-11 08:50:59+01:00;08 h 50 min 59 s;2901.02;9517.8;;;;;8.228171;46.88107;1668153059000,00
;;;;;;2022-11-11 07:51:03+00:00;1668153063000,00;28263.0;07 h 51 min 03 s;2022-11-11 08:51:03+01:00;08 h 51 min 03 s;2907.03;9537.51;;;;;8.225317;46.87953999999999;1668153063000,00
;;;;;;2022-11-11 07:51:07+00:00;1668153067000,00;28267.0;07 h 51 min 07 s;2022-11-11 08:51:07+01:00;08 h 51 min 07 s;2916.0;9566.92;;;;;8.222983;46.87836;1668153067000,00
;;;;;;2022-11-11 07:51:08+00:00;1668153068000,00;28268.0;07 h 51 min 08 s;2022-11-11 08:51:08+01:00;08 h 51 min 08 s;2918.58;9575.39;;;;;8.222405;46.87808;1668153068000,00
;;;;;;2022-11-11 07:51:13+00:00;1668153073000,00;28273.0;07 h 51 min 13 s;2022-11-11 08:51:13+01:00;08 h 51 min 13 s;2931.97;9619.33;;;;;8.219548;46.87669;1668153073000,00
;;;;;;2022-11-11 07:51:18+00:00;1668153078000,00;28278.0;07 h 51 min 18 s;2022-11-11 08:51:18+01:00;08 h 51 min 18 s;2943.08;9655.77;;;;;8.21671;46.87532;1668153078000,00
;;;;;;2022-11-11 07:51:20+00:00;1668153080000,00;28280.0;07 h 51 min 20 s;2022-11-11 08:51:20+01:00;08 h 51 min 20 s;2946.86;9668.18;;;;;8.215559;46.87479;1668153080000,00
;;;;;;2022-11-11 07:51:23+00:00;1668153083000,00;28283.0;07 h 51 min 23 s;2022-11-11 08:51:23+01:00;08 h 51 min 23 s;2951.49;9683.37;;;;;8.213788;46.87403;1668153083000,00
;;;;;;2022-11-11 07:51:23+00:00;1668153083000,00;28283.0;07 h 51 min 23 s;2022-11-11 08:51:23+01:00;08 h 51 min 23 s;2953.12;9688.7;;;;;8.213788;46.87403;1668153083000,00
;;;;;;2022-11-11 07:51:28+00:00;1668153088000,00;28288.0;07 h 51 min 28 s;2022-11-11 08:51:28+01:00;08 h 51 min 28 s;2963.35;9722.29;;;;;8.210879;46.87271;1668153088000,00
;;;;;;2022-11-11 07:51:33+00:00;1668153093000,00;28293.0;07 h 51 min 33 s;2022-11-11 08:51:33+01:00;08 h 51 min 33 s;2969.76;9743.3;;;;;8.208128;46.8712;1668153093000,00
;;;;;;2022-11-11 07:51:38+00:00;1668153098000,00;28298.0;07 h 51 min 38 s;2022-11-11 08:51:38+01:00;08 h 51 min 38 s;2973.78;9756.5;;;;;8.205481;46.86954;1668153098000,00
;;;;;;2022-11-11 07:51:41+00:00;1668153101000,00;28301.0;07 h 51 min 41 s;2022-11-11 08:51:41+01:00;08 h 51 min 41 s;2978.56;9772.16;;;;;8.203899;46.86852999999999;1668153101000,00
;;;;;;2022-11-11 07:51:43+00:00;1668153103000,00;28303.0;07 h 51 min 43 s;2022-11-11 08:51:43+01:00;08 h 51 min 43 s;2982.15;9783.95;;;;;8.202854;46.86786000000001;1668153103000,00
;;;;;;2022-11-11 07:51:48+00:00;1668153108000,00;28308.0;07 h 51 min 48 s;2022-11-11 08:51:48+01:00;08 h 51 min 48 s;2992.27;9817.16;;;;;8.200272;46.86616;1668153108000,00
;;;;;;2022-11-11 07:51:53+00:00;1668153113000,00;28313.0;07 h 51 min 53 s;2022-11-11 08:51:53+01:00;08 h 51 min 53 s;2998.81;9838.61;;;;;8.197748;46.86443;1668153113000,00
;;;;;;2022-11-11 07:51:58+00:00;1668153118000,00;28318.0;07 h 51 min 58 s;2022-11-11 08:51:58+01:00;08 h 51 min 58 s;3005.71;9861.24;;;;;8.195177;46.86269000000001;1668153118000,00
;;;;;;2022-11-11 07:51:58+00:00;1668153118000,00;28318.0;07 h 51 min 58 s;2022-11-11 08:51:58+01:00;08 h 51 min 58 s;3007.4;9866.78;;;;;8.195177;46.86269000000001;1668153118000,00
;;;;;;2022-11-11 07:51:59+00:00;1668153119000,00;28319.0;07 h 51 min 59 s;2022-11-11 08:51:59+01:00;08 h 51 min 59 s;3009.34;9873.18;;;;;8.194664;46.86234;1668153119000,00
;;;;;;2022-11-11 07:52:03+00:00;1668153123000,00;28323.0;07 h 52 min 03 s;2022-11-11 08:52:03+01:00;08 h 52 min 03 s;3018.35;9902.72;;;;;8.192653;46.86095;1668153123000,00
;;;;;;2022-11-11 07:52:08+00:00;1668153128000,00;28328.0;07 h 52 min 08 s;2022-11-11 08:52:08+01:00;08 h 52 min 08 s;3027.44;9932.55;;;;;8.190168;46.85917;1668153128000,00
;;;;;;2022-11-11 07:52:13+00:00;1668153133000,00;28333.0;07 h 52 min 13 s;2022-11-11 08:52:13+01:00;08 h 52 min 13 s;3034.7;9956.36;;;;;8.187688;46.85741000000001;1668153133000,00
;;;;;;2022-11-11 07:52:18+00:00;1668153138000,00;28338.0;07 h 52 min 18 s;2022-11-11 08:52:18+01:00;08 h 52 min 18 s;3038.92;9970.22;;;;;8.185173;46.85560999999999;1668153138000,00
;;;;;;2022-11-11 07:52:19+00:00;1668153139000,00;28339.0;07 h 52 min 19 s;2022-11-11 08:52:19+01:00;08 h 52 min 19 s;3040.02;9973.8;;;;;8.184665;46.85524000000001;1668153139000,00
;;;;;;2022-11-11 07:52:23+00:00;1668153143000,00;28343.0;07 h 52 min 23 s;2022-11-11 08:52:23+01:00;08 h 52 min 23 s;3046.78;9995.98;;;;;8.182607;46.85377;1668153143000,00
;;;;;;2022-11-11 07:52:28+00:00;1668153148000,00;28348.0;07 h 52 min 28 s;2022-11-11 08:52:28+01:00;08 h 52 min 28 s;3055.12;10023.35;;;;;8.180109;46.85189;1668153148000,00
;;;;;;2022-11-11 07:52:32+00:00;1668153152000,00;28352.0;07 h 52 min 32 s;2022-11-11 08:52:32+01:00;08 h 52 min 32 s;3063.14;10049.67;;;;;8.178111;46.85041;1668153152000,00
;;;;;;2022-11-11 07:52:33+00:00;1668153153000,00;28353.0;07 h 52 min 33 s;2022-11-11 08:52:33+01:00;08 h 52 min 33 s;3068.12;10066.01;;;;;8.177611;46.85005;1668153153000,00
;;;;;;2022-11-11 07:52:34+00:00;1668153154000,00;28354.0;07 h 52 min 34 s;2022-11-11 08:52:34+01:00;08 h 52 min 34 s;3071.22;10076.19;;;;;8.177113;46.84969;1668153154000,00
;;;;;;2022-11-11 07:52:38+00:00;1668153158000,00;28358.0;07 h 52 min 38 s;2022-11-11 08:52:38+01:00;08 h 52 min 38 s;3080.1;10105.31;;;;;8.17509;46.84829;1668153158000,00
;;;;;;2022-11-11 07:52:43+00:00;1668153163000,00;28363.0;07 h 52 min 43 s;2022-11-11 08:52:43+01:00;08 h 52 min 43 s;3085.63;10123.45;;;;;8.172606;46.84648;1668153163000,00
;;;;;;2022-11-11 07:52:48+00:00;1668153168000,00;28368.0;07 h 52 min 48 s;2022-11-11 08:52:48+01:00;08 h 52 min 48 s;3089.5;10136.16;;;;;8.170077;46.84465;1668153168000,00
;;;;;;2022-11-11 07:52:50+00:00;1668153170000,00;28370.0;07 h 52 min 50 s;2022-11-11 08:52:50+01:00;08 h 52 min 50 s;3091.04;10141.22;;;;;8.169568;46.84426999999999;1668153170000,00
;;;;;;2022-11-11 07:52:53+00:00;1668153173000,00;28373.0;07 h 52 min 53 s;2022-11-11 08:52:53+01:00;08 h 52 min 53 s;3095.05;10154.38;;;;;8.16761;46.84271;1668153173000,00
;;;;;;2022-11-11 07:52:57+00:00;1668153177000,00;28377.0;07 h 52 min 57 s;2022-11-11 08:52:57+01:00;08 h 52 min 57 s;3101.89;10176.79;;;;;8.165628;46.84117;1668153177000,00
;;;;;;2022-11-11 07:52:58+00:00;1668153178000,00;28378.0;07 h 52 min 58 s;2022-11-11 08:52:58+01:00;08 h 52 min 58 s;3104.29;10184.68;;;;;8.16512;46.84079;1668153178000,00
;;;;;;2022-11-11 07:53:03+00:00;1668153183000,00;28383.0;07 h 53 min 03 s;2022-11-11 08:53:03+01:00;08 h 53 min 03 s;3117.46;10227.89;;;;;8.162513;46.83904;1668153183000,00
;;;;;;2022-11-11 07:53:06+00:00;1668153186000,00;28386.0;07 h 53 min 06 s;2022-11-11 08:53:06+01:00;08 h 53 min 06 s;3122.7;10245.07;;;;;8.160948;46.838;1668153186000,00
;;;;;;2022-11-11 07:53:08+00:00;1668153188000,00;28388.0;07 h 53 min 08 s;2022-11-11 08:53:08+01:00;08 h 53 min 08 s;3128.61;10264.47;;;;;8.159925;46.83731;1668153188000,00
;;;;;;2022-11-11 07:53:13+00:00;1668153193000,00;28393.0;07 h 53 min 13 s;2022-11-11 08:53:13+01:00;08 h 53 min 13 s;3133.39;10280.15;;;;;8.157412;46.83551;1668153193000,00
;;;;;;2022-11-11 07:53:13+00:00;1668153193000,00;28393.0;07 h 53 min 13 s;2022-11-11 08:53:13+01:00;08 h 53 min 13 s;3133.39;10280.15;;;;;8.157412;46.83551;1668153193000,00
;;;;;;2022-11-11 07:53:18+00:00;1668153198000,00;28398.0;07 h 53 min 18 s;2022-11-11 08:53:18+01:00;08 h 53 min 18 s;3133.16;10279.4;;;;;8.15478;46.83366;1668153198000,00
;;;;;;2022-11-11 07:53:19+00:00;1668153199000,00;28399.0;07 h 53 min 19 s;2022-11-11 08:53:19+01:00;08 h 53 min 19 s;3133.16;10279.4;;;;;8.15478;46.83366;1668153199000,00
;;;;;;2022-11-11 07:53:23+00:00;1668153203000,00;28403.0;07 h 53 min 23 s;2022-11-11 08:53:23+01:00;08 h 53 min 23 s;3134.93;10285.21;;;;;8.151995;46.83181999999999;1668153203000,00
;;;;;;2022-11-11 07:53:28+00:00;1668153208000,00;28408.0;07 h 53 min 28 s;2022-11-11 08:53:28+01:00;08 h 53 min 28 s;3140.12;10302.24;;;;;8.149099;46.83006;1668153208000,00
;;;;;;2022-11-11 07:53:33+00:00;1668153213000,00;28413.0;07 h 53 min 33 s;2022-11-11 08:53:33+01:00;08 h 53 min 33 s;3141.74;10307.55;;;;;8.146093;46.82829;1668153213000,00
;;;;;;2022-11-11 07:53:38+00:00;1668153218000,00;28418.0;07 h 53 min 38 s;2022-11-11 08:53:38+01:00;08 h 53 min 38 s;3145.83;10320.97;;;;;8.143042;46.82651000000001;1668153218000,00
;;;;;;2022-11-11 07:53:38+00:00;1668153218000,00;28418.0;07 h 53 min 38 s;2022-11-11 08:53:38+01:00;08 h 53 min 38 s;3147.31;10325.83;;;;;8.143042;46.82651000000001;1668153218000,00
;;;;;;2022-11-11 07:53:43+00:00;1668153223000,00;28423.0;07 h 53 min 43 s;2022-11-11 08:53:43+01:00;08 h 53 min 43 s;3159.31;10365.18;;;;;8.140027;46.8248;1668153223000,00
;;;;;;2022-11-11 07:53:46+00:00;1668153226000,00;28426.0;07 h 53 min 46 s;2022-11-11 08:53:46+01:00;08 h 53 min 46 s;3164.86;10383.4;;;;;8.138244;46.82381000000001;1668153226000,00
;;;;;;2022-11-11 07:53:48+00:00;1668153228000,00;28428.0;07 h 53 min 48 s;2022-11-11 08:53:48+01:00;08 h 53 min 48 s;3167.56;10392.26;;;;;8.137048;46.82314;1668153228000,00
;;;;;;2022-11-11 07:53:53+00:00;1668153233000,00;28433.0;07 h 53 min 53 s;2022-11-11 08:53:53+01:00;08 h 53 min 53 s;3170.75;10402.71;;;;;8.134082;46.82146;1668153233000,00
;;;;;;2022-11-11 07:53:58+00:00;1668153238000,00;28438.0;07 h 53 min 58 s;2022-11-11 08:53:58+01:00;08 h 53 min 58 s;3173.23;10410.85;;;;;8.131064;46.81976;1668153238000,00
;;;;;;2022-11-11 07:54:03+00:00;1668153243000,00;28443.0;07 h 54 min 03 s;2022-11-11 08:54:03+01:00;08 h 54 min 03 s;3174.1;10413.72;;;;;8.128047;46.81792999999999;1668153243000,00
;;;;;;2022-11-11 07:54:08+00:00;1668153248000,00;28448.0;07 h 54 min 08 s;2022-11-11 08:54:08+01:00;08 h 54 min 08 s;3174.71;10415.72;;;;;8.125019;46.81604;1668153248000,00
;;;;;;2022-11-11 07:54:09+00:00;1668153249000,00;28449.0;07 h 54 min 09 s;2022-11-11 08:54:09+01:00;08 h 54 min 09 s;3174.71;10415.72;;;;;8.124398;46.81567;1668153249000,00
;;;;;;2022-11-11 07:54:13+00:00;1668153253000,00;28453.0;07 h 54 min 13 s;2022-11-11 08:54:13+01:00;08 h 54 min 13 s;3174.41;10414.72;;;;;8.121896;46.81421;1668153253000,00
;;;;;;2022-11-11 07:54:18+00:00;1668153258000,00;28458.0;07 h 54 min 18 s;2022-11-11 08:54:18+01:00;08 h 54 min 18 s;3179.3;10430.77;;;;;8.11868;46.81239999999999;1668153258000,00
;;;;;;2022-11-11 07:54:21+00:00;1668153261000,00;28461.0;07 h 54 min 21 s;2022-11-11 08:54:21+01:00;08 h 54 min 21 s;3180.6;10435.05;;;;;8.117398;46.81168;1668153261000,00
;;;;;;2022-11-11 07:54:23+00:00;1668153263000,00;28463.0;07 h 54 min 23 s;2022-11-11 08:54:23+01:00;08 h 54 min 23 s;3181.56;10438.19;;;;;8.116096;46.81097;1668153263000,00
;;;;;;2022-11-11 07:54:23+00:00;1668153263000,00;28463.0;07 h 54 min 23 s;2022-11-11 08:54:23+01:00;08 h 54 min 23 s;3181.43;10437.77;;;;;8.115439;46.81061;1668153263000,00
;;;;;;2022-11-11 07:54:28+00:00;1668153268000,00;28468.0;07 h 54 min 28 s;2022-11-11 08:54:28+01:00;08 h 54 min 28 s;3179.35;10430.95;;;;;8.112111;46.80880999999999;1668153268000,00
;;;;;;2022-11-11 07:54:33+00:00;1668153273000,00;28473.0;07 h 54 min 33 s;2022-11-11 08:54:33+01:00;08 h 54 min 33 s;3176.85;10422.73;;;;;8.108746;46.80698;1668153273000,00
;;;;;;2022-11-11 07:54:38+00:00;1668153278000,00;28478.0;07 h 54 min 38 s;2022-11-11 08:54:38+01:00;08 h 54 min 38 s;3177.21;10423.91;;;;;8.105306;46.80519000000001;1668153278000,00
;;;;;;2022-11-11 07:54:38+00:00;1668153278000,00;28478.0;07 h 54 min 38 s;2022-11-11 08:54:38+01:00;08 h 54 min 38 s;3178.05;10426.68;;;;;8.105306;46.80519000000001;1668153278000,00
;;;;;;2022-11-11 07:54:43+00:00;1668153283000,00;28483.0;07 h 54 min 43 s;2022-11-11 08:54:43+01:00;08 h 54 min 43 s;3181.5;10437.99;;;;;8.10189;46.80342;1668153283000,00
;;;;;;2022-11-11 07:54:48+00:00;1668153288000,00;28488.0;07 h 54 min 48 s;2022-11-11 08:54:48+01:00;08 h 54 min 48 s;3183.27;10443.79;;;;;8.098413;46.80169999999999;1668153288000,00
;;;;;;2022-11-11 07:54:53+00:00;1668153293000,00;28493.0;07 h 54 min 53 s;2022-11-11 08:54:53+01:00;08 h 54 min 53 s;3184.57;10448.06;;;;;8.094902;46.8;1668153293000,00
;;;;;;2022-11-11 07:54:58+00:00;1668153298000,00;28498.0;07 h 54 min 58 s;2022-11-11 08:54:58+01:00;08 h 54 min 58 s;3186.46;10454.27;;;;;8.091367;46.79827000000001;1668153298000,00
;;;;;;2022-11-11 07:55:03+00:00;1668153303000,00;28503.0;07 h 55 min 03 s;2022-11-11 08:55:03+01:00;08 h 55 min 03 s;3189.95;10465.71;;;;;8.087822;46.79658000000001;1668153303000,00
;;;;;;2022-11-11 07:55:07+00:00;1668153307000,00;28507.0;07 h 55 min 07 s;2022-11-11 08:55:07+01:00;08 h 55 min 07 s;3191.2;10469.81;;;;;8.08498;46.79523;1668153307000,00
;;;;;;2022-11-11 07:55:08+00:00;1668153308000,00;28508.0;07 h 55 min 08 s;2022-11-11 08:55:08+01:00;08 h 55 min 08 s;3191.65;10471.3;;;;;8.08428;46.79489;1668153308000,00
;;;;;;2022-11-11 07:55:13+00:00;1668153313000,00;28513.0;07 h 55 min 13 s;2022-11-11 08:55:13+01:00;08 h 55 min 13 s;3191.7;10471.46;;;;;8.080756;46.79318;1668153313000,00
;;;;;;2022-11-11 07:55:18+00:00;1668153318000,00;28518.0;07 h 55 min 18 s;2022-11-11 08:55:18+01:00;08 h 55 min 18 s;3189.85;10465.39;;;;;8.077205;46.79145;1668153318000,00
;;;;;;2022-11-11 07:55:23+00:00;1668153323000,00;28523.0;07 h 55 min 23 s;2022-11-11 08:55:23+01:00;08 h 55 min 23 s;3188.83;10462.04;;;;;8.073561;46.78975;1668153323000,00
;;;;;;2022-11-11 07:55:28+00:00;1668153328000,00;28528.0;07 h 55 min 28 s;2022-11-11 08:55:28+01:00;08 h 55 min 28 s;3190.91;10468.88;;;;;8.06996;46.78804;1668153328000,00
;;;;;;2022-11-11 07:55:33+00:00;1668153333000,00;28533.0;07 h 55 min 33 s;2022-11-11 08:55:33+01:00;08 h 55 min 33 s;3193.03;10475.84;;;;;8.06634;46.78632000000001;1668153333000,00
;;;;;;2022-11-11 07:55:35+00:00;1668153335000,00;28535.0;07 h 55 min 35 s;2022-11-11 08:55:35+01:00;08 h 55 min 35 s;3192.91;10475.41;;;;;8.064914;46.78563;1668153335000,00
;;;;;;2022-11-11 07:55:38+00:00;1668153338000,00;28538.0;07 h 55 min 38 s;2022-11-11 08:55:38+01:00;08 h 55 min 38 s;3191.12;10469.56;;;;;8.062741;46.7846;1668153338000,00
;;;;;;2022-11-11 07:55:43+00:00;1668153343000,00;28543.0;07 h 55 min 43 s;2022-11-11 08:55:43+01:00;08 h 55 min 43 s;3189.71;10464.92;;;;;8.059118;46.78286;1668153343000,00
;;;;;;2022-11-11 07:55:48+00:00;1668153348000,00;28548.0;07 h 55 min 48 s;2022-11-11 08:55:48+01:00;08 h 55 min 48 s;3189.01;10462.63;;;;;8.055553;46.78109;1668153348000,00
;;;;;;2022-11-11 07:55:53+00:00;1668153353000,00;28553.0;07 h 55 min 53 s;2022-11-11 08:55:53+01:00;08 h 55 min 53 s;3188.03;10459.4;;;;;8.051938;46.77934;1668153353000,00
;;;;;;2022-11-11 07:55:58+00:00;1668153358000,00;28558.0;07 h 55 min 58 s;2022-11-11 08:55:58+01:00;08 h 55 min 58 s;3191.17;10469.71;;;;;8.048324;46.77754999999999;1668153358000,00
;;;;;;2022-11-11 07:56:02+00:00;1668153362000,00;28562.0;07 h 56 min 02 s;2022-11-11 08:56:02+01:00;08 h 56 min 02 s;3196.04;10485.71;;;;;8.045491;46.77615999999999;1668153362000,00
;;;;;;2022-11-11 07:56:03+00:00;1668153363000,00;28563.0;07 h 56 min 03 s;2022-11-11 08:56:03+01:00;08 h 56 min 03 s;3196.04;10485.71;;;;;8.044786;46.77582;1668153363000,00
;;;;;;2022-11-11 07:56:03+00:00;1668153363000,00;28563.0;07 h 56 min 03 s;2022-11-11 08:56:03+01:00;08 h 56 min 03 s;3197.24;10489.64;;;;;8.044786;46.77582;1668153363000,00
;;;;;;2022-11-11 07:56:08+00:00;1668153368000,00;28568.0;07 h 56 min 08 s;2022-11-11 08:56:08+01:00;08 h 56 min 08 s;3201.31;10502.98;;;;;8.041206;46.77417999999999;1668153368000,00
;;;;;;2022-11-11 07:56:13+00:00;1668153373000,00;28573.0;07 h 56 min 13 s;2022-11-11 08:56:13+01:00;08 h 56 min 13 s;3201.73;10504.38;;;;;8.037554;46.77259;1668153373000,00
;;;;;;2022-11-11 07:56:18+00:00;1668153378000,00;28578.0;07 h 56 min 18 s;2022-11-11 08:56:18+01:00;08 h 56 min 18 s;3203.7;10510.84;;;;;8.033937;46.77094;1668153378000,00
;;;;;;2022-11-11 07:56:23+00:00;1668153383000,00;28583.0;07 h 56 min 23 s;2022-11-11 08:56:23+01:00;08 h 56 min 23 s;3206.09;10518.66;;;;;8.030418;46.76917;1668153383000,00
;;;;;;2022-11-11 07:56:28+00:00;1668153388000,00;28588.0;07 h 56 min 28 s;2022-11-11 08:56:28+01:00;08 h 56 min 28 s;3207.53;10523.38;;;;;8.027054;46.76728;1668153388000,00
;;;;;;2022-11-11 07:56:32+00:00;1668153392000,00;28592.0;07 h 56 min 32 s;2022-11-11 08:56:32+01:00;08 h 56 min 32 s;3207.8;10524.27;;;;;8.024427;46.76570999999999;1668153392000,00
;;;;;;2022-11-11 07:56:33+00:00;1668153393000,00;28593.0;07 h 56 min 33 s;2022-11-11 08:56:33+01:00;08 h 56 min 33 s;3207.7;10523.96;;;;;8.023786;46.7653;1668153393000,00
;;;;;;2022-11-11 07:56:38+00:00;1668153398000,00;28598.0;07 h 56 min 38 s;2022-11-11 08:56:38+01:00;08 h 56 min 38 s;3208.48;10526.52;;;;;8.020568;46.76328;1668153398000,00
;;;;;;2022-11-11 07:56:43+00:00;1668153403000,00;28603.0;07 h 56 min 43 s;2022-11-11 08:56:43+01:00;08 h 56 min 43 s;3212.9;10540.99;;;;;8.017382;46.76124;1668153403000,00
;;;;;;2022-11-11 07:56:48+00:00;1668153408000,00;28608.0;07 h 56 min 48 s;2022-11-11 08:56:48+01:00;08 h 56 min 48 s;3216.31;10552.21;;;;;8.014414;46.75909000000001;1668153408000,00
